MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,SM,DSML,DEBOCK SALE MARKETING LTD,         5.40,         5.55,         5.55,         5.55,         5.55,                    33300.00,6000,N, ,1,        12.05,         3.55
N,EQ,DSSL,DYNACONS SYS & SOLN LTD,        25.30,        25.20,        25.70,        24.30,        24.50,                   159455.70,6422,N, ,44,        38.40,        20.60
N,EQ,DTIL,DHUNSERI TEA & IND. LTD.,       180.10,       185.00,       185.00,       176.05,       178.25,                   431427.55,2403,N, ,278,       310.05,       146.40
N,EQ,DUCON,DUCON INFRATECHNOLOGIES L,         5.10,         4.60,         5.15,         4.60,         4.85,                    48241.10,9687,N, ,56,        19.90,         4.30
N,EQ,DVL,DHUNSERI VENTURES LIMITED,        69.60,        69.55,        71.50,        68.65,        69.55,                   100283.95,1433,N, ,58,       117.80,        64.35
N,EQ,DWARKESH,DWARIKESH SUGAR IND LTD,        37.65,        37.60,        38.10,        33.90,        34.80,                 47752182.00,1311131,N, ,4096,        42.00,        19.25
N,EQ,DYNAMATECH,DYNAMATIC TECHNOLOGIES,       973.50,       984.80,       985.00,       966.00,       981.30,                   369236.15,377,N, ,121,      1658.00,       940.00
N,EQ,DYNPRO,DYNEMIC PRODUCTS LIMITED,       155.70,       161.95,       161.95,       151.95,       154.10,                  1289005.65,8322,N, ,791,       166.80,        96.10
N,SM,E2E,E2E NETWORKS LIMITED,        21.35,        20.30,        20.30,        20.30,        20.30,                    40600.00,2000,N, ,1,        57.00,        18.70
N,EQ,ECLERX,ECLERX SERVICES LTD,       632.15,       630.00,       637.90,       605.30,       610.65,                 17829706.55,28661,N, ,2039,      1174.95,       387.50
N,EQ,EDELWEISS,EDELWEISS FIN SERV LTD,        95.35,        95.00,        95.70,        88.40,        89.75,                 74606913.15,808037,N, ,6173,       210.50,        67.00
N,EQ,EIDPARRY,EID PARRY INDIA LTD,       230.20,       229.00,       230.70,       222.00,       225.80,                 30007662.80,132159,N, ,1952,       243.45,       135.05
N,SM,EIFFL,EURO (I) FRESH FOODS LTD,       113.50,       113.70,       113.70,       113.70,       113.70,                   181920.00,1600,N, ,1,       131.00,        81.00
N,EQ,EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,       296.70,       294.00,       309.40,       291.35,       292.85,                   535543.55,1810,N, ,66,       420.05,       265.00
N,EQ,EIHOTEL,EIH LIMITED,       140.10,       139.60,       140.80,       134.10,       135.15,                  9416552.95,68478,N, ,1059,       214.80,       134.10
N,EQ,EIMCOELECO,EIMCO ELECON (INDIA) LTD,       322.75,       325.90,       355.00,       318.00,       326.20,                   336377.10,1017,N, ,46,       449.20,       256.20
N,EQ,EKC,EVEREST KANTO CYLINDERLTD,        26.85,        26.60,        27.80,        26.00,        26.15,                  1312735.15,49214,N, ,465,        33.00,        17.60
N,EQ,ELECON,ELECON ENG. CO. LTD,        40.05,        40.00,        40.50,        36.55,        38.00,                  2793483.80,71521,N, ,1281,        70.00,        24.55
N,EQ,ELECTCAST,ELECTROSTEEL CASTINGS LTD,        14.85,        14.95,        17.40,        14.75,        15.25,                 14737653.05,897494,N, ,3431,        22.95,        10.30
N,EQ,ELECTHERM,ELECTROTHERM (I) LTD.,       135.60,       135.70,       139.95,       135.00,       137.10,                  4091155.80,29724,N, ,374,       380.10,       110.00
N,EQ,ELGIEQUIP,ELGI EQUIPMENTS LTD,       251.90,       251.15,       254.75,       249.00,       250.10,                  1806342.90,7187,N, ,300,       308.00,       221.60
N,EQ,ELGIRUBCO,ELGI RUBBER CO. LTD,        17.90,        17.70,        18.00,        17.15,        17.35,                      975.90,56,N, ,16,        28.90,        14.60
N,EQ,EMAMILTD,EMAMI LIMITED,       294.70,       296.50,       314.35,       296.00,       300.05,                118462491.85,387484,N, ,10157,       425.00,       245.90
N,EQ,EMAMIPAP,EMAMI PAPER MILLS LIMITED,       118.30,       112.40,       123.70,       112.40,       112.40,                  9141562.85,79278,N, ,2286,       172.95,        61.35
N,RR,EMBASSY,EMBASSY OFFICE PARKS REIT,       415.03,       415.28,       420.00,       390.00,       403.17,                 32970068.00,81400,N, ,373,       462.00,       308.00
N,EQ,EMKAY,EMKAY GLOBAL FIN SERV LTD,        61.50,        61.50,        65.90,        61.20,        61.85,                   575972.60,9049,N, ,202,       112.40,        49.30
N,EQ,EMMBI,EMMBI INDUSTRIES LIMITED,       107.00,       107.15,       114.50,       104.85,       107.50,                   711005.55,6486,N, ,437,       174.70,        95.20
N,EQ,ENDURANCE,ENDURANCE TECHNO. LTD.,      1089.50,      1105.50,      1115.30,      1046.90,      1078.05,                 38134508.55,36046,N, ,3368,      1384.95,       742.15
N,EQ,ENERGYDEV,ENERGY DEVE. CO.LTD,         5.80,         5.90,         6.05,         5.55,         5.55,                   290050.50,50523,N, ,102,        10.45,         4.35
N,EQ,ENGINERSIN,ENGINEERS INDIA LTD,        91.50,        91.00,        94.95,        90.55,        91.85,                 75334492.10,807406,N, ,6980,       128.70,        90.55
N,EQ,ENIL,ENTERTAIN NET. IND. LTD.,       253.55,       254.90,       255.85,       242.10,       246.35,                  1060651.35,4220,N, ,384,       585.90,       219.15
N,EQ,EON,EON ELECTRIC LIMITED,        14.45,        14.55,        14.95,        13.75,        13.80,                    93005.20,6563,N, ,87,        46.90,        11.70
N,EQ,EQUITAS,EQUITAS HOLDINGS LIMITED,       109.10,       108.00,       110.15,       101.90,       102.65,                547540903.40,5155249,N, ,19899,       143.65,        82.50
N,EQ,ERIS,ERIS LIFESCIENCES LIMITED,       526.95,       525.90,       537.95,       500.10,       510.15,                 11533675.90,22194,N, ,2917,       689.30,       358.10
N,EQ,EROSMEDIA,EROS INTL MEDIA LTD,        13.55,        13.80,        13.80,        12.90,        13.20,                  1514736.15,115707,N, ,471,        89.90,         9.10
N,EQ,ESABINDIA,ESAB INDIA LTD,      1528.05,      1531.85,      1579.50,      1459.00,      1574.75,                 17252963.00,11147,N, ,1123,      1579.50,       815.00
N,EQ,ESCORTS,ESCORTS INDIA LTD,       803.65,       798.95,       817.55,       768.50,       773.80,               2702594283.85,3387796,N, ,51500,       835.50,       423.55
N,EQ,ESSARSHPNG,ESSAR SHIPPING LTD,         6.75,         6.75,         7.00,         6.50,         6.80,                    67945.75,10003,N, ,1615,        16.25,         6.05
N,EQ,ESSELPACK,ESSEL PROPACK LTD,       181.00,       180.95,       184.95,       171.10,       173.00,                 14529400.65,81758,N, ,2497,       197.00,        78.75
N,EQ,ESTER,ESTER INDUSTRIES LTD,        38.90,        38.90,        39.80,        37.55,        37.70,                  1308570.20,33691,N, ,291,        43.90,        22.50
N,EQ,EUROTEXIND,EUROTEX INDUSTRIES LTD,        10.00,         9.70,         9.70,         9.60,         9.60,                     1369.90,142,N, ,2,        20.00,         9.60
N,EQ,EVEREADY,EVEREADY INDS. IND.  LTD.,        55.75,        55.75,        57.00,        54.20,        54.60,                  6173037.25,110617,N, ,952,       220.00,        34.30
N,EQ,EVERESTIND,EVEREST INDUSTRIES LTD,       271.55,       261.00,       278.80,       259.00,       261.10,                 26012719.45,96876,N, ,4002,       494.50,       238.00
N,EQ,EXCELINDUS,EXCEL INDUSTRIES LTD,       886.05,       887.95,       898.80,       849.55,       853.95,                  9096015.75,10420,N, ,998,      1270.00,       733.60
N,EQ,EXIDEIND,EXIDE INDUSTRIES LTD,       197.15,       197.00,       200.00,       189.35,       192.15,                336837831.75,1729655,N, ,14734,       234.55,       166.00
N,EQ,EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,       318.00,       318.00,       329.70,       316.95,       320.15,                  4840129.95,15106,N, ,426,       529.75,       230.00
N,EQ,FACT,FACT LTD,        48.20,        47.95,        50.50,        40.30,        41.75,                 43380278.40,947538,N, ,7123,        54.90,        29.70
N,EQ,FAIRCHEM,FAIRCHEM SPECIALITY LTD,       500.10,       501.05,       501.05,       490.00,       490.25,                  5690525.35,11586,N, ,344,       582.00,       320.20
N,EQ,FCL,FINEOTEX CHEMICAL LIMITED,        28.65,        28.95,        29.30,        27.65,        27.90,                  2159461.60,76289,N, ,545,        46.70,        22.10
N,EQ,FCONSUMER,FUTURE CONSUMER LIMITED,        23.95,        23.75,        23.85,        23.00,        23.30,                 24007108.80,1028200,N, ,3134,        51.75,        21.55
N,EQ,FCSSOFT,FCS SOFTWARE SOLN. LTD.,          .20,          .20,          .25,          .15,          .20,                   158701.20,798578,N, ,200,          .55,          .15
N,EQ,FDC,FDC LIMITED,       234.45,       234.00,       236.70,       225.00,       226.65,                 15751812.70,68439,N, ,1858,       241.35,       148.30
N,EQ,FEDERALBNK,FEDERAL BANK LTD,        91.35,        91.20,        91.95,        87.30,        88.25,                580778469.30,6461277,N, ,23161,       110.40,        78.20
N,EQ,FEL,FUTURE ENTERPRISES LTD,        23.85,        23.70,        24.50,        22.55,        22.85,                  4012907.45,171961,N, ,2457,        43.00,        18.40
N,EQ,FELDVR,FUTURE ENTERPRISES LTD,        22.80,        24.75,        24.75,        22.60,        22.60,                    73938.65,3169,N, ,55,        40.70,        17.60
N,EQ,FIEMIND,FIEM INDUSTRIES LIMITED,       483.45,       477.95,       485.00,       460.25,       467.00,                  5645803.65,11948,N, ,793,       560.00,       314.00
N,EQ,FILATEX,FILATEX INDIA LTD,        39.50,        39.60,        40.50,        38.20,        39.55,                  5394760.00,136824,N, ,498,        58.20,        31.95
N,EQ,FINCABLES,FINOLEX CABLES LTD,       397.35,       399.35,       400.95,       381.05,       385.20,                  9517459.85,24201,N, ,1420,       507.85,       345.55
N,EQ,FINEORG,FINE ORGANIC IND. LTD.,      2338.85,      2325.00,      2371.10,      2213.00,      2240.15,                 51501201.85,22662,N, ,3374,      2479.00,      1012.00
N,EQ,FINPIPE,FINOLEX INDUSTRIES LTD,       560.55,       565.80,       585.00,       550.10,       558.05,                 63305626.80,110199,N, ,5534,       626.90,       437.00
N,EQ,FLFL,FUT LIFESTYLE FASH LTD,       414.15,       411.00,       415.05,       403.10,       406.60,                  9806312.85,23762,N, ,799,       504.35,       382.10
N,EQ,FLUOROCHEM,GUJARAT FLUOROCHEM LTD,       611.60,       598.00,       614.20,       597.00,       603.75,                  5653808.35,9372,N, ,1499,       705.30,       401.15
N,EQ,FMGOETZE,FEDERAL-MOGUL GOETZE (IND,       607.20,       607.55,       611.90,       560.05,       567.35,                  9035450.50,15570,N, ,644,       666.45,       461.60
N,EQ,FMNL,FUTURE MKT NETWORKS LTD,        25.30,        25.25,        26.00,        24.65,        25.00,                   492599.00,19537,N, ,245,        60.45,        20.10
N,EQ,FORCEMOT,FORCE MOTORS LIMITED,      1260.25,      1260.25,      1285.85,      1185.25,      1215.85,                 72629592.95,58249,N, ,3812,      1504.00,       960.35
N,EQ,FORTIS,FORTIS HEALTHCARE LTD,       153.45,       153.40,       154.65,       150.30,       151.55,                331500410.40,2175308,N, ,5996,       161.00,       111.30
N,EQ,FOSECOIND,FOSECO INDIA LTD,      1408.45,      1408.00,      1412.00,      1375.00,      1384.65,                  1595883.10,1145,N, ,220,      1630.00,      1139.40
N,EQ,FRETAIL,FUTURE RETAIL LIMITED,       329.75,       328.50,       334.75,       325.05,       331.90,                211762530.45,643499,N, ,7112,       489.45,       323.20
N,EQ,FSC,FUTURE SUPP CHAIN SOL LTD,       450.45,       447.15,       459.90,       443.90,       451.35,                 16245222.20,36184,N, ,1428,       710.80,       436.75
N,EQ,FSL,FIRSTSOURCE SOLU. LTD.,        43.90,        43.45,        43.65,        42.25,        42.45,                 44138746.65,1028809,N, ,3645,        57.85,        36.50
N,EQ,GABRIEL,GABRIEL INDIA LTD,       112.95,       112.50,       114.80,       108.10,       109.30,                  5902218.10,52721,N, ,1603,       158.80,        85.05
N,EQ,GAEL,GUJARAT AMBUJA EXPORTS LT,       154.15,       150.55,       153.80,       145.10,       149.25,                  5301815.15,35138,N, ,1063,       247.00,       113.50
N,EQ,GAL,GYSCOAL ALLOYS LTD,         2.30,         2.40,         2.40,         2.25,         2.30,                     7284.60,3179,N, ,15,         6.20,         1.65
N,EQ,GALAXYSURF,GALAXY SURFACTANTS LTD,      1621.50,      1636.00,      1636.00,      1515.05,      1539.95,                 16512494.05,10443,N, ,1706,      1648.45,       871.80
N,EQ,GALLANTT,GALLANTT METAL LIMITED,        28.75,        30.50,        30.50,        28.00,        28.05,                   187486.65,6627,N, ,107,        54.90,        24.00
N,EQ,GALLISPAT,GALLANTT ISPAT LTD,        26.80,        26.70,        28.30,        26.50,        26.50,                   342123.60,12861,N, ,93,        44.00,        16.05
N,EQ,GANDHITUBE,GANDHI SPL. TUBES LTD,       270.25,       267.05,       275.40,       266.10,       268.10,                    80685.95,299,N, ,32,       416.90,       264.05
N,EQ,GANECOS,GANESHA ECOSPHERE LIMITED,       285.90,       284.05,       289.00,       280.50,       281.05,                  1920286.70,6741,N, ,284,       379.75,       231.15
N,EQ,GANGESSECU,GANGES SECURITIES LIMITED,        39.40,        37.00,        37.30,        36.90,        37.10,                    13324.00,359,N, ,8,        51.95,        31.15
N,EQ,GARFIBRES,GARWARE TECH FIBRES LTD,      1493.35,      1536.95,      1560.00,      1440.40,      1480.50,                  9905445.15,6597,N, ,793,      1603.95,       963.60
N,EQ,GATI,GATI LIMITED,        68.75,        68.25,        69.15,        68.25,        68.30,                 34570341.45,504769,N, ,1832,        94.45,        35.15
N,EQ,GAYAPROJ,GAYATRI PROJECTS LTD,        54.20,        51.50,        51.50,        51.50,        51.50,                   322647.50,6265,N, ,126,       188.50,        51.50
N,EQ,GDL,GATEWAY DISTRIPARKS LTD.,       139.30,       138.00,       139.90,       138.00,       139.25,                 10386812.35,74695,N, ,870,       154.35,        81.00
N,EQ,GEECEE,GEECEE VENTURES LIMITED,        86.50,        84.15,        87.50,        84.10,        85.55,                   122227.50,1431,N, ,43,       134.80,        73.20
N,EQ,GENESYS,GENESYS INTL CORPN LTD,        58.45,        58.10,        60.00,        54.55,        58.75,                   692949.60,12098,N, ,305,       139.90,        49.15
N,EQ,GENUSPAPER,GENUS P&B LIMITED,         6.55,         6.25,         6.65,         5.90,         5.90,                   992389.45,161043,N, ,268,         9.45,         3.90
N,EQ,GENUSPOWER,GENUS POWER INFRASTRU LTD,        27.50,        28.00,        29.90,        27.20,        28.30,                 26751337.35,925859,N, ,3329,        34.80,        16.30
N,EQ,GEOJITFSL,GEOJIT FINANCIAL SER L,        28.40,        28.45,        28.65,        27.20,        27.55,                  3840840.65,137833,N, ,710,        45.25,        22.25
N,EQ,GEPIL,GE POWER INDIA LIMITED,       690.10,       689.90,       701.80,       668.10,       675.90,                 52546894.95,77857,N, ,2959,       938.00,       668.10
